date,source,sentence,depth
2014-01-29,nyt,And he announced a meeting on working families and a review of federal job training programs.,6
2014-01-29,nyt,Mr. Obama was gambling that a series of ideas that seem small-bore on their own will add up to a larger collective vision of an America with expanded opportunity.,8
2014-01-29,nyt,"But the moderate ambitions were a stark contrast to past years when Mr. Obama proposed sweeping legislation to remake the nation's health care system, regulate Wall Street, curb climate change and restrict access to high-powered firearms.",9
2014-01-29,nyt,"Republicans responded by blaming Mr. Obama for the country's economic problems, but the party's leaders avoided the language of last year's government shutdown and hoped to present what Representative Cathy McMorris Rodgers of Washington called ""a more hopeful, Republican vision"" intended to appeal particularly to women in a midterm election year.",10
2014-01-29,nyt,"In her party's official response, Ms. Rodgers offered a folksy, personal presentation, describing in moving terms her 6-year-old son, Cole, who was born with Down syndrome, even as she assailed Mr. Obama's health care program, spending record and regulations.",6
2014-01-29,nyt,"""Too many people are falling further and further behind because, right now, the president's policies are making people's lives harder,"" she said.",6
2014-01-29,nyt,"""Republicans have plans to close the gap.""",4
2014-01-29,nyt,"But in a sign of the continued divisions within the Republican Party, some of its conservative leaders offered separate responses.",7
2014-01-29,nyt,"Senator Mike Lee of Utah delivered a speech on behalf of Tea Party activists, and Senator Rand Paul of Kentucky distributed his own remarks on Facebook, YouTube and other social media.",7
2014-01-29,nyt,"Mr. Lee echoed his party message by criticizing Mr. Obama's policies, declaring that ""Obamacare, all by itself, is an inequality Godzilla.""",6
2014-01-29,nyt,"But he also noted, ""My own party has been part of the problem, too often joining the Democrats to rig our economy to benefit the well-connected at the expense of the disconnected.""",10
2014-01-29,nyt,Both the president and lawmakers brought guests intended to make political points.,5
2014-01-29,nyt,"Among the Republican guests was Willie Robertson, a star of the reality show ""Duck Dynasty,"" whose father stirred controversy by condemning ""homosexual offenders.""",10
2014-01-29,nyt,"Other guests in the first lady's box with Michelle Obama were Americans who have benefited from the president's health care program and, in a jab at Senator Mitch McConnell, the Republican leader, Gov.",6
2014-01-29,nyt,"Steve Beshear, who has energetically carried out the program in their home state, Kentucky.",4
2014-01-29,nyt,The response of members at points in the speech may have offered signals of the year to come.,6
2014-01-29,nyt,"When Mr. Obama urged Congress to ""fix our broken immigration system,"" Speaker John A. Boehner and other Republicans applauded, foreshadowing an effort to find a bipartisan compromise.",5
2014-01-29,nyt,"When Mr. Obama boasted that he had ""rolled parts of"" Iran's nuclear program back, there was no applause, amid bipartisan skepticism of diplomacy with Tehran.",7
2014-01-29,nyt,"Despite his vow to move ahead without Capitol Hill, Mr. Obama said he was not giving up on Congress altogether and recycled calls for many past legislative priorities, like extending unemployment insurance.",6
2014-01-29,nyt,"""Let's see where else we can make progress together,"" he said.",5
2014-01-29,nyt,"He said ""this needs to be the year"" that lawmakers clear the way to closing the prison at Guantánamo Bay, Cuba.",10
2014-01-29,nyt,He called for an across-the-board increase in the minimum wage to $10.10 from $7.25.,5
2014-01-29,nyt,"""Say yes,"" he urged.",2
2014-01-29,nyt,"""Give America a raise.""",2
2014-01-29,nyt,He called for expanding the earned-income tax credit for low-wage workers without children.,6
2014-01-29,nyt,And he offered a vigorous defense of his embattled health care program.,5
2014-01-29,nyt,"""Let's not have another 40-something votes to repeal a law that's already helping Americans,"" he said.",7
2014-01-29,nyt,"But after a year in which most of his legislative priorities, like gun control, went nowhere, Mr. Obama has made it clear that he has restrained expectations about his ability to compromise with Republicans in the House.",10
2014-01-29,nyt,Mr. Obama's minimum wage plan provided an example of the new approach he plans.,5
2014-01-29,nyt,"Since he failed to push through legislation last year, he decided to issue his order covering federal contractors.",5
2014-01-29,nyt,"Still, the order also illustrated the limits of that approach.",4
2014-01-29,nyt,An increase in the minimum wage passed by Congress would mean a raise for 17 million Americans.,6
2014-01-29,nyt,"Mr. Obama's executive order, by contrast, will affect relatively few workers at first because it will apply only to new or renewed contracts.",5
2014-01-29,nyt,"Eventually it might affect several hundred thousand workers at most, according to some estimates.",4
2014-01-29,nyt,"By the numbers, Mr. Obama has so far been restrained in his use of executive power.",5
2014-01-29,nyt,"He has signed just 168 executive orders, and the 147 he issued in his first term were the fewest of any president over a similar period going back at least a century.",8
2014-01-29,nyt,"In their first terms, George W. Bush signed 173 executive orders, Bill Clinton 200 and Ronald Reagan 213.",4
2014-01-29,nyt,But the numbers matter less than the scope of the ones that are signed.,7
2014-01-29,nyt,"Mr. Obama has unilaterally deferred deportation of younger illegal immigrants, delayed enforcement of his health care law and declined to defend legal challenges against the Defense of Marriage Act, a law barring federal recognition of same-sex marriages.",12
2014-01-29,nyt,Perhaps the most far-reaching are regulations being developed to limit carbon emissions at the nation's power plants.,7
2014-03-07,nyt,The volatile confrontation over the future of Ukraine took another tense turn on Thursday as Russian allies in Crimea sought annexation by Moscow and the United States imposed its first sanctions on Russian officials involved in the military occupation of the strategic peninsula.,10
2014-03-07,nyt,"While diplomats raced from meeting to meeting in an effort to end the standoff, European leaders signaled they might join American sanctions and Moscow threatened countermeasures as an already jittery situation was made edgier by the opening of new Russian military drills.",10
2014-03-07,nyt,The pro-Russia regional Parliament in Crimea crossed another line set by the United States and Europe by voting to hold a referendum on whether to secede from Ukraine and become part of Russia.,10
2014-03-07,nyt,"It scheduled the vote for March 16, hoping to win popular approval for the Russian military seizure of the region.",8
2014-03-07,nyt,"But the authorities in the Ukrainian capital, Kiev, backed by the United States and Europe, denounced the move.",5
2014-03-07,nyt,"Hours after issuing his first punitive actions against specific Russians, President Obama reached out to President Vladimir V. Putin in an hourlong telephone call emphasizing a diplomatic settlement.",6
2014-03-07,nyt,"Mr. Obama urged Mr. Putin to authorize direct talks with Ukraine's new pro-Western government, permit the entry of international monitors and return his forces here to their bases, according to the White House.",6
2014-03-07,nyt,"""Any discussion about the future of Ukraine must include the legitimate government of Ukraine,"" Mr. Obama said in his only public remarks on the crisis on Thursday.",6
2014-03-07,nyt,"""In 2014, we are well beyond the days when borders can be redrawn over the heads of democratic leaders.""",8
2014-03-07,nyt,"Early Friday, the Kremlin released a statement describing the phone call.",4
2014-03-07,nyt,"""In the course of the discussion there emerged differences in approaches and assessments of the causes which brought about the current crisis and the resulting state of affairs,"" the statement said.",11
2014-03-07,nyt,"""Vladimir Putin, for his part, noted that this had occurred as a result of an anticonstitutional coup which does not have a national mandate.""",8
2014-03-07,nyt,"It went on to say that the current Ukrainian leadership has imposed ""absolutely illegitimate decisions"" on the eastern and southeastern regions of the country.",8
2014-03-07,nyt,"""Russia cannot ignore appeals connected to this, calls for help, and acts appropriately, in accordance with international law,"" the statement said.",7
2014-03-07,nyt,"Mr. Putin, the statement said, appreciated the importance of the Russian-American relationship to global security, and added that bilateral ties ""should not be sacrificed for individual -- albeit rather important -- international problems.""",6
2014-03-07,nyt,"European Union leaders issued a statement in Brussels calling an annexation referendum ""contrary to the Ukrainian Constitution and therefore illegal.""",6
2014-03-07,nyt,The sanctions Mr. Obama approved Thursday imposed visa bans on officials and other individuals deemed responsible for undermining Ukrainian sovereignty and territorial integrity.,8
2014-03-07,nyt,"The administration would not disclose the names or number of people penalized, but a senior official said privately that it would affect just under a dozen people, mostly Russians but some Ukrainians.",6
2014-03-07,nyt,"Among those targeted were political figures, policy advisers, security officials and military officers who played a direct role in the Crimean crisis, the official said.",8
2014-03-07,nyt,"Any of them seeking to travel to the United States would be barred, and a few who currently hold American visas will have them revoked.",5
2014-03-07,nyt,Mr. Obama also signed an executive order laying out a framework for tougher measures like freezing the assets of individuals and institutions.,11
2014-03-07,nyt,But the White House held back applying those measures while officials gathered evidence in the hope that waiting would provide some space for Russia to reverse course.,6
2014-03-07,nyt,"The House, in the meantime, approved an economic aid package for the Kiev government and advanced its own sanctions resolution.",4
2014-03-07,nyt,"Moscow, however, gave no indication of backing down, suggesting that it would reciprocate with measures seizing American property in Russia.",7
2014-03-07,nyt,"""The U.S. has the right, and we have the right to respond to it,"" Vladimir Lukin, a Russian envoy who has worked on the Ukrainian crisis, told Interfax, a Russian news agency.",6
2014-03-07,nyt,"""But all that is, of course, not making me happy.""",4
2014-03-07,nyt,The European Union took a step toward more serious measures by suspending talks with Moscow on a wide-ranging political-economic pact and on liberalizing visa requirements to make it easier for Russians to travel to Europe.,13
2014-03-07,nyt,"European leaders laid out a three-stage process that, absent progress, would next move to travel bans, asset seizures and the cancellation of a planned European Union-Russia summit meeting and eventually to broader economic measures.",10
2014-03-07,nyt,"Chancellor Angela Merkel of Germany, who has been reluctant to move quickly toward sanctions, said the European Union was looking for concrete evidence that Russia was trying to calm the situation ""in the next few days,"" but she noted that Thursday's events in Crimea made the need for action more urgent.",8
2014-03-07,nyt,"""We made it very clear that we are absolutely willing to achieve matters by negotiation,"" she said.",7
2014-03-07,nyt,"""We also say, however, that we are ready and willing, if these hopes were to be dashed and looking at what happened on Crimea, to adopt sanctions.""",8
2014-03-07,nyt,"The moves came as Secretary of State John Kerry met for a second day with Russia's foreign minister, Sergey V. Lavrov, on ways to defuse the crisis.",6
2014-03-07,nyt,A top aide said Mr. Kerry urged Mr. Lavrov to talk directly with Ukrainian leaders.,5
2014-03-07,nyt,"""We want to be able to have the dialogue that leads to the de-escalation,"" Mr. Kerry told reporters.",9
2014-03-07,nyt,"""We want to be able to continue the intense discussions with both sides in order to try to normalize and end this crisis.""",10
2014-03-07,nyt,"Mr. Kerry also met in Rome with counterparts from Germany, France, Italy and Britain, and expressed support for a push by Laurent Fabius, the French foreign minister, to establish a ""contact group"" seeking a peaceful resolution of the crisis.",11
2014-03-07,nyt,"The group would include Russia, Ukraine, Britain, France and the United States, and serve as a way to bring Moscow and Kiev to the table.",7
2014-03-07,nyt,Mr. Lavrov expressed irritation at talk of sanctions and other retaliation.,6
2014-03-07,nyt,"""There are many one-sided, half-hysterical evaluations in the media,"" he told reporters.",5
2014-03-07,nyt,"""I repeated this to John Kerry, who seems to understand that it doesn't really help the flow of normal work.",9
2014-03-07,nyt,"It's impossible to work honestly under the threat of ultimatums and sanctions.""",6
2014-03-07,nyt,"In Crimea, regional leaders said they were confident voters would choose Russia over Ukraine.",5
2014-03-07,nyt,"The City Council of Sevastopol, which has separate legal status, took matching steps on Thursday to hold a similar referendum on March 16.",4
2014-03-07,nyt,Pro-Russia demonstrators cheered the news and regarded secession from Ukraine as a foregone conclusion.,3
2014-03-07,nyt,"""We're already Russian,"" Natasha Malachuk said as she picketed a local security headquarters.",3
2014-03-07,nyt,"Others objected, particularly the peninsula's large Crimean Tatar minority.",3
2014-03-07,nyt,"""It's completely illegitimate,"" said Bilal Kuzi-Emin, 25, a Tatar who works as a waiter.",6
2014-03-07,nyt,A Kiev court has already ruled the Crimean Parliament's actions illegal.,4
2014-03-07,nyt,"An arrest warrant has been issued for the new regional prime minister, Sergei Aksyonov, who was installed a week ago after armed men seized the Parliament building and raised the Russian flag.",8
2014-03-07,nyt,"Ukraine's acting president, Oleksandr V. Turchynov, scoffed at a planned referendum under the watch of foreign troops.",7
2014-03-07,nyt,"""This will be a farce,"" he said in a televised address.",3
2014-03-07,nyt,"""This will be false.",1
2014-03-07,nyt,"This will be a crime against the state.""",4
2014-03-07,nyt,"Dmitri S. Peskov, a spokesman for Mr. Putin, said the Kremlin had been informed of the developments but offered no further comment.",5
2014-03-07,nyt,Prime Minister Dmitri A. Medvedev said Russia would simplify procedures for people who have lived in Russia or the former Soviet Union to secure Russian citizenship.,9
2014-03-07,nyt,"If the referendum is held and most Crimeans opt to join Russia, it could create a thorny problem for the United States and European countries that typically support self-determination but oppose independence for regions in their own borders, like Scotland or Catalonia.",11
2014-03-07,nyt,"In Crimea, Russian and pro-Russia forces maintained a blockade of Ukrainian military facilities.",4
2014-03-07,nyt,"At a local military office in Simferopol, they used a crane to place heavy concrete barriers to obstruct military vehicles leaving the compound.",6
2014-03-07,nyt,The Ukrainian Defense Ministry said the Russian Navy scuttled an old cruiser in a narrow channel to trap Ukrainian naval vessels in port at Novoozerne.,4
2014-03-07,nyt,"In Donetsk, in the east, Ukrainian police officers ordered pro-Moscow demonstrators, including Pavel Gubarev, the so-called people's governor, to leave the city's administration building.",7
2014-03-07,nyt,"Hundreds more pro-Russia demonstrators clashed with the police outside the local headquarters of the national security service in Donetsk, blockading a police bus with parked cars and derailed trolleys and forcing the police to release detained protesters.",8
2014-03-07,nyt,"Later on Thursday, Ukrainian officials said Mr. Gubarev had been arrested.",3
2014-03-07,nyt,"Credit: DAVID M. HERSZENHORN, MICHAEL R. GORDON and ALISSA J. RUBIN; David M. Herszenhorn reported from Simferopol, Michael R. Gordon from Rome, and Alissa J. Rubin from Brussels.",6
2014-03-07,nyt,"Reporting was contributed by Peter Baker and Eric Schmitt from Washington; Ellen Barry and Steven Lee Myers from Moscow; Alan Cowell from London; Steven Erlanger from Kiev, Ukraine; Rick Gladstone from New York; Patrick Reevell from Sevastopol, Ukraine; Andrew Roth from Donetsk, Ukraine; Somini Sengupta from the United Nations; and Noah Sneider from Simferopol.",10
2014-03-26,nyt,"President Obama has spent much of his presidency mired in the challenges of a world well outside the borders of Europe -- the turmoil of the Middle East, the power struggles in Asia and the terrorist threats percolating in northern Africa, Pakistan and elsewhere.",7
2014-03-26,nyt,But Russia's invasion of Ukraine and its stunningly fast annexation of Crimea have demanded a renewed focus on the part of the world that dominated American attention in the 20th century.,9
2014-03-26,nyt,"Often accused of neglecting Europe in his first five years in office, Mr. Obama is using his trip here to recommit to the NATO alliance, rally the Continent against Russian ""brute force"" and cast the showdown as a test of common values.",7
2014-03-26,nyt,"To show resolve, Mr. Obama decided on Wednesday to modestly increase military deployments in Eastern Europe, and aides said he would intensify efforts to broaden energy security, negotiate a trade agreement with Europe and upgrade military capabilities.",6
2014-03-26,nyt,Yet it will be hard to back up words with resources.,3
2014-03-26,nyt,"The United States has only a small fraction of the force it once had in Europe, expanded energy ties will take years, and his own party leaders oppose quick action on a new trade pact.",6
2014-03-26,nyt,"Moreover, Mr. Obama next month will head back to Asia, and aides said he would again promote his policy of pivoting toward the region he believes represents the future.",8
2014-03-26,nyt,"One goal then for Mr. Obama, aides said, is to challenge Europe to take more of a leadership role itself, a familiar theme from Washington but one infused with new urgency by the Ukraine crisis.",9
2014-03-26,nyt,"""Russia's leadership is challenging truths that only a few weeks ago seemed self-evident,"" Mr. Obama said in a speech here on Wednesday.",7
2014-03-26,nyt,"""That in the 21st century, the borders of Europe cannot be redrawn with force; that international law matters; and that people and nations can make their own decisions about their future.""",5
2014-03-26,nyt,"""The contest of ideas,"" he added, ""continues.""",3
2014-03-26,nyt,"Julianne Smith, a former national security aide in Mr. Obama's White House now at the Center for a New American Security, said she did not expect ""a fundamental recalibration of U.S. foreign policy"" toward Europe, but a more ""symbolic"" shift.",8
2014-03-26,nyt,"""It's a little bit less about what the U.S. is going to do above and beyond what it's done and more about challenging Europe to stand up to the task, particularly on the defense side,"" she said.",11
2014-03-26,nyt,"Yet if the renewed American attention to Europe proves largely symbolic, that by itself might represent an important shift.",4
2014-03-26,nyt,European leaders and analysts have long complained of Mr. Obama's lack of interest.,4
2014-03-26,nyt,"While he came into office wildly popular in Europe and made six trips here in his first year, he stopped traveling so often in his second year and even skipped a summit meeting with the European Union, offending the hosts until it was eventually rescheduled.",6
2014-03-26,nyt,"In 2012, as he ran for re-election, he made no trips to Europe.",3
2014-03-26,nyt,"His poll numbers in Europe remain higher than President George W. Bush's, but they have slipped since 2009 amid disenchantment with drone strikes and other policies.",7
2014-03-26,nyt,"Analysts said he never forged particularly strong relationships with his European counterparts, and spying revelations soured ties even more, especially with Chancellor Angela Merkel of Germany.",5
2014-03-26,nyt,But Russia's actions in Ukraine appear to have sent an electric jolt through Mr. Obama and his team.,5
2014-03-26,nyt,"At first, when a political crisis broke out in Kiev in November, he largely left the matter to Vice President Joseph R. Biden Jr.",4
2014-03-26,nyt,"Since President Vladimir V. Putin ordered troops to seize Crimea, Mr. Obama has become increasingly engaged, blitzing foreign leaders with telephone calls, imposing sanctions and speaking out more frequently.",5
2014-03-26,nyt,"To reassure nervous allies, he sent six extra F-15C Eagles to Lithuania and 12 F-16 fighter jets to Poland.",3
2014-03-26,nyt,"Mr. Obama, who met here with Anders Fogh Rasmussen, the NATO secretary general, will further bolster defenses in Eastern Europe by rotating more ground and naval forces for exercises and training in Poland and the Baltic countries; update contingency planning; and increase the capacity of a NATO quick-response force.",9
2014-03-26,nyt,"""Putin just declared war on the European order and it's demanding that the United States focus on Europe again as a security issue,"" said Damon Wilson, a former national security aide to Mr. Bush and now executive vice president of the Atlantic Council.",6
2014-03-26,nyt,"While some Republicans have pushed the president to be tougher, Mr. Wilson praised Mr. Obama's response.",3
2014-03-26,nyt,"""I don't think I've seen the president more personally engaged on any foreign policy crisis in a concerted way as he has been on Ukraine.""",7
2014-03-26,nyt,"Mr. Obama's speech here on Wednesday offered his most extensive rejoinder yet to Russia, a point-by-point refutation of every justification offered by Moscow for its seizure of Crimea.",10
2014-03-26,nyt,He rejected Mr. Putin's comparison of his actions in Crimea to the West's actions in Kosovo.,7
2014-03-26,nyt,"He said Kremlin claims of persecution of Russian speakers in Ukraine were not true and called it ""absurd"" to suggest America supported fascists in Kiev.",8
2014-03-26,nyt,"""No amount of propaganda can make right something that the world knows is wrong,"" he said.",5
2014-03-26,nyt,"Perhaps most strikingly for a Democrat who rose to prominence in part because of his opposition to the Iraq war, Mr. Obama took on and dismissed the Russian claim that the United States was hypocritical because it used force to dislodge Saddam Hussein.",9
2014-03-26,nyt,He reminded his audience that he spoke out against Mr. Bush's decision to invade in 2003.,6
2014-03-26,nyt,"""But even in Iraq, America sought to work within the international system,"" he said.",5
2014-03-26,nyt,"""We did not claim or annex Iraq's territory.",4
2014-03-26,nyt,"We did not grab its resources for our own gain.""",3
2014-03-26,nyt,Mr. Obama also turned away from his own rhetoric in 2012 when he mocked Mitt Romney's us-against-them assessment of Mr. Putin by suggesting it was old-world thinking at a time when history had largely moved on.,10
2014-03-26,nyt,"Now, it was Mr. Obama who evoked history, visiting Flanders Field Cemetery, a burial ground in Belgium for 368 Americans who died in World War I, and later recounting the ""ongoing clash"" of two sets of national ideas about power and values during the Cold War.",10
2014-03-26,nyt,"""For decades, this vision stood in sharp contrast to life on the other side of an Iron Curtain,"" Mr. Obama said, describing democratic ideals fostered by European countries.",6
2014-03-26,nyt,"""For decades, a contest was waged, and ultimately that contest was won.""",3
2014-03-26,nyt,"In his speech, the president called for a reaffirmation of Atlantic relationships, suggesting that Europeans and Americans had become complacent since the collapse of the Soviet Union.",7
2014-03-26,nyt,"He said that ""man's darkest impulses"" had returned to Europe and that Americans and their allies must not take the progress of the last 50 years for granted.",6
2014-03-26,nyt,"""Casual indifference would ignore the lessons that are written in the cemeteries of this Continent,"" Mr. Obama said.",8
2014-03-26,nyt,"""It would allow the old way of doing things to gain a foothold in this young century.",8
2014-03-26,nyt,"And that message would be heard, not just in Europe but in Asia and the Americas, in Africa and the Middle East.""",6
2014-04-11,nyt,"For three days, the veterans of a long-ago movement reunited and drew together their spiritual heirs to explore the legacy of the Civil Rights Act a half-century after it transformed America.",10
2014-04-11,nyt,And then the legacy walked onstage.,2
2014-04-11,nyt,"President Obama presented himself on Thursday as the living, walking, talking and governing embodiment of the landmark 1964 law that banned discrimination on the basis of race, color, religion or national origin.",13
2014-04-11,nyt,"In a speech that stirred an audience of civil rights champions here at the Lyndon B. Johnson Presidential Library and Museum, Mr. Obama acknowledged that racism has hardly been erased and that government programs have not always succeeded.",11
2014-04-11,nyt,"But, he added, ""I reject such cynicism because I have lived out the promise of L.B.J.",4
2014-04-11,nyt,"'s efforts, because Michelle has lived out the legacy of those efforts, because my daughters have lived out the legacy of those efforts.""",0
2014-04-11,nyt,"Thanks to the law and the movement that spawned it and the progress made after it, Mr. Obama said, ""new doors of opportunity and education swung open for everybody,"" regardless of race, ethnicity, disability or sexual orientation.",8
2014-04-11,nyt,"""They swung open for you, and they swung open for me,"" he said.",4
2014-04-11,nyt,"""And that's why I'm standing here today, because of those efforts, because of that legacy.""",4
2014-04-11,nyt,The president's speech marking the 50th anniversary of the law Johnson signed in July 1964 was one more moment for Mr. Obama to address his own role in history.,9
2014-04-11,nyt,"Though Mr. Obama often seemed reluctant to be drawn into discussions of race relations in his first term, insistent on being the president of everyone, he has been more open in talking about it since winning re-election.",11
2014-04-11,nyt,"The president made unusually personal comments after the case of Trayvon Martin, the Florida teenager whose death two years ago set off a roiling national debate about race, saying the slain young black man ""could have been me.""",9
2014-04-11,nyt,He recently created an initiative called My Brother's Keeper to help young men of color and has been more vocal about voting rights and equal pay for women.,7
2014-04-11,nyt,His administration has become more active in looking for ways to curb racial profiling by law enforcement and disparities in criminal sentencing.,10
2014-04-11,nyt,"On Friday, he will address the Rev.",2
2014-04-11,nyt,Al Sharpton's organization in New York.,3
2014-04-11,nyt,"""The second election and final election is behind him so he's free,"" Representative John Lewis, Democrat of Georgia, the civil rights icon who introduced Mr. Obama, said in an interview afterward.",5
2014-04-11,nyt,"""There's something about not having to run again that frees you.",5
2014-04-11,nyt,"He's liberated, and I do think he's speaking out more.""",3
2014-04-11,nyt,"Still, Mr. Obama used most of Thursday's address to extol Johnson in what could be the most generous speech by any sitting president about the Texan since his funeral, one that all but ignored the Vietnam War.",9
2014-04-11,nyt,"Mr. Obama offered little of his own personal journey on race, which might not have connected to some in the room given that the president, the son of an absent father from Kenya and a white mother from Kansas, was a child growing up in Hawaii and Indonesia during the civil rights movement.",7
2014-04-11,nyt,Nor did Mr. Obama use the speech to advance his policy priorities.,3
2014-04-11,nyt,"He did not mention overhauling immigration, perhaps his biggest legislative goal, and did not say anything about same-sex marriage, which has been the most expansive social change during his presidency.",9
2014-04-11,nyt,"He did not mention his fight against efforts to discourage voting, which the night before he called ""un-American.""",8
2014-04-11,nyt,"Nor did he cite equal pay for women, the theme of other speeches this week.",4
2014-04-11,nyt,"""He did a kind of inspiration and that's important,"" the Rev.",3
2014-04-11,nyt,"Jesse Jackson, the longtime civil rights activist, said in an interview.",4
2014-04-11,nyt,"""But beyond inspiration, we need the legislation, the budget and the policies to protect Johnson's legacy.""",5
2014-04-11,nyt,Mr. Obama was one of four presidents to address the conference.,4
2014-04-11,nyt,Jimmy Carter spoke on Tuesday and Bill Clinton on Wednesday.,4
2014-04-11,nyt,"Former President George W. Bush used a Thursday evening speech to call the achievement gap between white and black children ""a national scandal"" and urge both parties to address it as the central civil rights issue of the modern era.",8
2014-04-11,nyt,"As president, Mr. Bush signed the bipartisan No Child Left Behind education law, and he lamented on Thursday that ""gains have stalled"" and noted that a typical 17-year-old African-American student reads at the same level as a 13-year-old white student.",8
2014-04-11,nyt,"Addressing critics of No Child Left Behind, he said he did not object to adjustments.",6
2014-04-11,nyt,"""But the problem comes when people start to give up on the goal,"" he said.",6
2014-04-11,nyt,"""Some have ideological objections to any federal role in education.",5
2014-04-11,nyt,Some are too comfortable with status quo.,4
2014-04-11,nyt,The alliance between ideology and complacency seems to be getting stronger.,4
2014-04-11,nyt,"I fear that the soft bigotry of low expectations is returning.""",5
2014-04-11,nyt,The event felt a little like a time capsule.,4
2014-04-11,nyt,"Between speeches and panels, the audience listened to 1960s anthems by Bob Dylan and watched a grainy black-and-white video with scratchy audio of Johnson.",5
2014-04-11,nyt,"A photo montage recalled the famous, and infamous, moments of the era, then traced the progress of race relations all the way to Mr. Obama's presidency.",5
2014-04-11,nyt,"The crowd stood for the gospel singer Mavis Staples, who performed ""We Shall Overcome.""",5
2014-04-11,nyt,"On hand were Johnson's two daughters, Luci Baines Johnson and Lynda Bird Johnson Robb; Maria Shriver, the niece of John F. Kennedy; and civil rights figures like Julian Bond and Andrew Young.",8
2014-04-11,nyt,"Mark K. Updegrove, the library director, showed the Obamas copies of the Emancipation Proclamation, the 13th Amendment ending slavery and signed by Abraham Lincoln, as well as the Civil Rights and Voting Rights Acts signed by Johnson.",7
2014-04-11,nyt,"Mr. Obama's encomium to Johnson at times sounded like a rebuttal of critics, mainly on the left, who have compared him unfavorably with the signer of so many major pieces of legislation.",9
2014-04-11,nyt,"""He was charming when he needed to be, ruthless when required,"" Mr. Obama said.",5
2014-04-11,nyt,"""He could wear you down with logic and argument, he could horse trade and he could flatter.""",4
2014-04-11,nyt,All traits that critics and some supporters say Mr. Obama does not seem to have.,4
2014-04-11,nyt,"But unlike Johnson's powerful Democratic majorities, Mr. Obama has a Republican House, and he argued that progress continued to be made ""however many times we have to take a quarter of a loaf or a half a loaf.""",9
2014-04-11,nyt,"In a ruminative moment, he said: ""You're reminded daily that in this great democracy, you are but a relay swimmer in the currents of history, bound by decisions made by those who came before, reliant on the efforts of those who will follow to fully vindicate your vision.",12
2014-04-11,nyt,"But the presidency also affords a unique opportunity to bend those currents by shaping our laws and by shaping our debates, by working within the confines of the world as it is but also by reimagining the world as it should be.""",12
2014-05-21,nyt,"The White House fought on Tuesday to contain the growing political furor over allegations of misconduct at the nation's veterans hospitals as Republicans, eager to use the issue in the midterm elections, seized on the reports as new evidence that President Obama is unable to govern effectively.",12
2014-05-21,nyt,"Rob Nabors, the president's deputy chief of staff, will fly to the Department of Veterans Affairs medical center in Phoenix on Wednesday to assess the most damning reports -- that government workers falsified data or created secret waiting lists to hide the long delays veterans faced before seeing doctors.",10
2014-05-21,nyt,"The president is also sending Denis R. McDonough, his chief of staff, to Capitol Hill on Wednesday to consult with the chairman of the Senate Veterans' Affairs Committee, Senator Bernard Sanders, independent of Vermont.",7
2014-05-21,nyt,Lawmakers are working on bipartisan legislation that would give veterans officials greater authority to fire those responsible at the department.,10
2014-05-21,nyt,"The House is expected to vote on Wednesday on a bill, and the Senate is expected to hold hearings on the legislation soon.",6
2014-05-21,nyt,"Inside the White House, officials said that there was no political panic but that the issue was of serious, substantive concern -- unlike, they said, a previous Republican uproar over extra scrutiny given to Tea Party groups by the Internal Revenue Service.",10
2014-05-21,nyt,"White House officials described Mr. Obama as eager for the results of an investigation into the allegations by the department's inspector general and a separate review of hospital practices being conducted by Mr. Nabors and Eric Shinseki, the secretary of the department.",21
2014-05-21,nyt,"Jay Carney, the White House press secretary, declined to say when Mr. Obama might address the situation again publicly.",4
2014-05-21,nyt,"""He is not at all pleased with some of the allegations and will be extremely unhappy if some of them prove to be true,"" Mr. Carney said.",7
2014-05-21,nyt,"Republican lawmakers intensified their criticism of Mr. Obama, and some made it clear they intended to use the incidents at the hospitals as fodder for a broader political theme about incompetence in his administration.",11
2014-05-21,nyt,"""The election of President Obama ushered in a new era of big government and with it a renewed flurry of mismanagement,"" Representative Kevin McCarthy of California, the House Republican whip, said in a statement.",5
2014-05-21,nyt,"""If the president truly did not know about these scandals and mistakes, we should doubt his ability to properly manage the leviathan government that he helped create.""",4
2014-05-21,nyt,"Representative Eric Cantor of Virginia, the No.",2
2014-05-21,nyt,"2 Republican in the House, told reporters on Tuesday that Mr. Obama had not acted swiftly enough.",4
2014-05-21,nyt,"He added that ""it is time for our president to come forward and take responsibility for this and do the right thing by these veterans and begin to show that he actually cares about getting it straight.""",12
2014-05-21,nyt,The increasing reports of misconduct at numerous veterans hospitals other than Phoenix in recent weeks have prompted outrage among members of both parties demanding swift action.,6
2014-05-21,nyt,"On Tuesday, Senator Richard Blumenthal, Democrat of Connecticut, repeated a call for the F.B.I.",4
2014-05-21,nyt,to pursue criminal violations.,2
2014-05-21,nyt,"""People are fed up and impatient,"" Mr. Blumenthal said in an interview.",3
2014-05-21,nyt,"""So am I.""",1
2014-05-21,nyt,"The incidents have also generated a new round of condemnation from the president's liberal pop culture allies, an indication that anger about the allegations has moved beyond the halls of Congress.",7
2014-05-21,nyt,"On Monday, Jon Stewart on Comedy Central mocked the president's top officials, including Mr. Shinseki, for what he called tepid expressions of outrage and anger in recent days.",6
