date,source,sentence,depth
2001-10-17,gwb,"Some join with military power, like our friends Great Britain.",4
2001-10-17,gwb,We are supported by the conscience of the world.,5
2001-10-17,gwb,And we are surrounding terrorists and their sponsors in a tightening net of justice.,4
2001-10-17,gwb,"Later today I fly to Shanghai to meet with leaders from all round the Far East and leaders whose nations touch the Pacific, including Russia and China.",7
2001-10-17,gwb,We'll be strengthening our cooperation in the war on terror.,5
2001-10-17,gwb,We'll strengthen the economic ties that bring growth and hope to the entire world.,5
2001-10-17,gwb,"The terrorists attacked the World Trade Center, and we will defeat them by expanding and encouraging world trade.",6
2001-10-17,gwb,"In order to help me expand world trade, I've asked the Congress to give me what's called trade promotion authority, the ability to seek America's interests around the world.",6
2001-10-17,gwb,America will do whatever it takes to strengthen our security here at home.,4
2001-10-17,gwb,"I've named former Pennsylvania Governor Tom Ridge to head the new Office of Homeland Security, to help expose and to frustrate the plans of terrorists.",5
2001-10-17,gwb,"We've adopted new measures to protect our airlines, so Americans can fly with greater confidence.",5
2001-10-17,gwb,We're responding rapidly to investigate anthrax reports and to quickly give preventative treatment to any who are exposed.,6
2001-10-17,gwb,Thousands of FBI agents are aggressively following every lead in our antiterror campaign.,4
2001-10-17,gwb,And I urge Congress to act quickly to update our laws and procedures so we can better protect our country and punish those who threaten us.,7
2001-10-17,gwb,The terrorists want us to stop our lives— that's what they want.,4
2001-10-17,gwb,"They want us to stop flying, and they want us to stop buying.",3
2001-10-17,gwb,But this great Nation will not be intimidated by the evildoers.,3
2001-10-17,gwb,America will do whatever it takes to get our economy moving again.,5
2001-10-17,gwb,These are difficult times.,2
2001-10-17,gwb,Too many Americans are hurting.,3
2001-10-17,gwb,Too many are worried about their jobs and their businesses.,5
2001-10-17,gwb,And I know that California has been hit especially hard.,3
2001-10-17,gwb,"America has got great resources, though.",2
2001-10-17,gwb,"We've got the most skilled workers in the world, the best workforce.",4
2001-10-17,gwb,Taxpayers have just received their rebates.,2
2001-10-17,gwb,Interest rates have been cut to the lowest level in years.,4
2001-10-17,gwb,Energy prices are declining.,2
2001-10-17,gwb,The entrepreneurial spirit has never been stronger in America.,2
2001-10-17,gwb,The basics of our economy are ripe for growth.,4
2001-10-17,gwb,"Yet, recent events have been a shock— no question about it—have shocked our economy.",4
2001-10-17,gwb,And people need help.,1
2001-10-17,gwb,And the Government in Washington is actively responding.,3
2001-10-17,gwb,"We've already announced additional spending to rebuild New York and the Pentagon, to stabilize our airline industry, and to make sure we have enough money to defend our country.",8
2001-10-17,gwb,And I'll work with Congress to help workers who have lost their jobs because of the sudden economic slowdown.,6
2001-10-17,gwb,I've outlined additional economic stimulus package.,3
2001-10-17,gwb,I've listened carefully to members from both political parties.,5
2001-10-17,gwb,It's a package that will provide a needed lift for our economy.,6
2001-10-17,gwb,"I urge Congress to act now to accelerate the tax relief we've already planned for the years ahead, so consumers will have more money to spend.",8
2001-10-17,gwb,I urge Congress to have more tax relief for lower- and moderate-income families in America who are especially hard hit.,8
2001-10-17,gwb,"And I urge Congress to reform the corporate income tax, and as well, allow businesses to deduct more of the costs of new investments immediately, so as to create jobs for American people.",8
2001-10-17,gwb,And I ask Congress to now act on an energy bill that the House of Representatives passed back in August.,7
2001-10-17,gwb,This is an issue of special importance to California.,5
2001-10-17,gwb,Too much of our energy comes from the Middle East.,4
2001-10-17,gwb,"The plan I sent up to Congress promotes conservation, expands energy supplies, and improves the efficiency of our energy network.",6
2001-10-17,gwb,Our country needs greater energy independence.,2
2001-10-17,gwb,"This issue is a matter of national security, and I hope the Senate acts quickly.",4
2001-10-17,gwb,"On all these great issues, there's a spirit of respect and cooperation in Washington, I'm pleased to report.",5
2001-10-17,gwb,This morning I had breakfast with the four leaders of the Congress.,6
2001-10-17,gwb,"And while we have our differences, I do want you to know, there is a strong determination to do what's right for the American people.",7
2001-10-17,gwb,I have butted heads in the past——with the leadership.,3
2001-10-17,gwb,"But I want you to know, I applaud their love for America and their determination—their determination—to get the people's business done in a way that will make you proud.",10
2001-10-17,gwb,We're making good progress about changing the tone.,5
2001-10-17,gwb,"The terrorists thought they affected us, but they've only made this Nation stronger.",4
2001-10-17,gwb,Not only do I applaud the leadership; I applaud the American people for your courage in a time of trial.,4
2001-10-17,gwb,We're living through a unique moment in American history.,5
2001-10-17,gwb,"This is a time of rediscovery, of heroism and sacrifice and duty and patriotism.",6
2001-10-17,gwb,"These are core values of our country, and they're being renewed.",4
2001-10-17,gwb,We found them waiting for us just when we needed them.,4
2001-10-17,gwb,"Our forefathers would be proud, really proud of what they see in America today.",5
2001-10-17,gwb,"They would be proud of the selfless duty of the firefighters and police officers of New York, firefighters and police officers all around our country, and the men and women who wear the uniform of the United States of America.",8
2001-10-17,gwb,"Our forefathers would salute the modern-day sacrifice of the brave passengers on Flight 93, who, after reciting the Lord's Prayer, said, ""Let's roll,"" and stormed the hijackers, taking the plane down and probably saving thousands of lives on the ground.",7
2001-10-17,gwb,"Our forefathers would know and recognize the spirit of unity and patriotism everywhere in our country, and they would say, ""Well done, America.""",5
2001-10-17,gwb,"No, the true character of this great land has been revealed in adversity.",4
2001-10-17,gwb,Americans are generous to our neighbors in need.,4
2001-10-17,gwb,Americans are tolerant toward our fellow citizens of every background.,6
2001-10-17,gwb,Americans are alert to danger but calm and determined in the work ahead.,8
2001-10-17,gwb,"And Americans are reaching out across the world to say: We wage a war on the guilty, not the innocent; we're friends to people of all faiths and enemies only to those who choose to make enemies of us.",7
2001-10-17,gwb,And Americans know we must act now.,2
2001-10-17,gwb,"We must be strong, and we must be decisive.",2
2001-10-17,gwb,"We must stop the evil ones, so our children and grandchildren can know peace and security and freedom in the greatest nation on the face of the Earth.",6
2001-10-17,gwb,Our Nation has felt great sorrow.,2
2001-10-17,gwb,"Yet, this can be a time of great achievement.",4
2001-10-17,gwb,A great evil can be turned to greater good.,3
2001-10-17,gwb,"The terrorists did not intend to create a new American spirit of unity and resolve, but they are powerless to stop it.",4
2001-10-17,gwb,"At my Inaugural, I said that some Americans feel as if they share a continent but not a country.",5
2001-10-17,gwb,We don't feel that any longer.,2
2001-10-17,gwb,We know we're one people.,3
2001-10-17,gwb,We know we're one country.,3
2001-10-17,gwb,We're united from coast to coast by a determination and a firm resolve to see that right prevails.,7
2001-10-17,gwb,I will take that determination with me to meet leaders of the world in Shanghai.,5
2001-10-17,gwb,And America will take that determination all the way to victory.,3
2001-10-17,gwb,Thank you for having me.,3
2001-10-17,gwb,God bless.,1
2001-10-17,gwb,Thank you all.,2
2003-01-07,gwb,Thank you all very much.,2
2003-01-07,gwb,"It's a windy day out there, which is——a good day for a windy speaker.",5
2003-01-07,gwb,I'm honored to be your guest here at the Economic Club of Chicago.,7
2003-01-07,gwb,I want to thank Michael for the invitation.,4
2003-01-07,gwb,I like a short introduction.,2
2003-01-07,gwb,He didn't let me down.,1
2003-01-07,gwb,"For 75 years, the business leaders and the entrepreneurs in the club have helped make Chicago a prosperous and energetic city.",5
2003-01-07,gwb,"You understand the concerns facing American workers and employers, and you believe, as I do, that we must address those concerns honestly and aggressively.",4
2003-01-07,gwb,"Today in Washington, a new Congress convenes, and I will ask members of both parties to work with me to secure our economic future.",5
2003-01-07,gwb,We cannot be satisfied until every part of our economy is healthy and vigorous.,5
2003-01-07,gwb,We will not rest until every business has a chance to grow and every person who wants to find work can find a job.,5
2003-01-07,gwb,"So today I'm announcing a growth-and-jobs plan to strengthen America's economy, specific proposals to increase the momentum of our economic recovery.",8
2003-01-07,gwb,And this is a good city to give it in.,3
2003-01-07,gwb,This is one of America's great cities.,5
2003-01-07,gwb,And one of the reasons why is because you have a great mayor in Richard Daley.,8
2003-01-07,gwb,"We're from different political parties, but we have some things in common: We both married above ourselves.",5
2003-01-07,gwb,It is good to see the first lady of Chicago here.,4
2003-01-07,gwb,Thank you for coming.,2
2003-01-07,gwb,We both have famous and influential brothers.,3
2003-01-07,gwb,Our dads spent a little time in politics.,2
2003-01-07,gwb,And we love our country more than we love our political parties.,4
2003-01-07,gwb,The thing I like most about the mayor is he gets the job done for the people of Chicago.,7
2003-01-07,gwb,"And Mr. Mayor, I'm proud to call you friend.",3
2003-01-07,gwb,"And I want to thank another proud son of Chicago, Rod Blagojevich, for being with us today as well.",5
2003-01-07,gwb,"He's soon to have the second-best job in America, being a Governor.",4
2003-01-07,gwb,I congratulate him on his election.,3
2003-01-07,gwb,I look forward to working with him for the good of Illinois and for the good of our country.,8
2003-01-07,gwb,"Thank you for coming, Governor-elect.",2
2003-01-07,gwb,I appreciate you being here.,2
2003-01-07,gwb,"I flew in today with the Senator from Illinois, Peter Fitzgerald.",4
2003-01-07,gwb,I appreciate his leadership.,2
2003-01-07,gwb,I appreciate his friendship.,2
2003-01-07,gwb,"And as we speak, the Senate is debating the Fitzgerald bill which will extend unemployment benefits to those who are looking for work in America.",9
2003-01-07,gwb,"And Peter, I want to thank you for your leadership on this important issue.",4
2003-01-07,gwb,"And on that very same airplane was traveling with me Steve Friedman, who is the new Director of the National Economic Council.",6
2003-01-07,gwb,I'm honored that such a respected economic leader has agreed to join my administration.,4
2003-01-07,gwb,I appreciate the fact that he's willing to take time away from a comfortable private life to serve our country.,8
2003-01-07,gwb,"He is a strong addition to a great economic team, and I want to thank him for his willingness to serve America.",6
2003-01-07,gwb,"Thank you for coming, Steve.",2
2003-01-07,gwb,I've also named two other good people to join this team.,3
2003-01-07,gwb,John Snow is my nominee to serve as the Secretary of Treasury.,6
2003-01-07,gwb,Bill Donaldson is my nominee to be the Chairman of the Securities and Exchange Commission.,6
2003-01-07,gwb,"They will fill essential positions in my administration, and I urge the Congress to confirm them quickly.",4
2003-01-07,gwb,"As the new Congress meets today, our duties to this Nation are clear.",4
2003-01-07,gwb,"We have a responsibility to meet great dangers to our country, wherever they gather.",5
2003-01-07,gwb,We will continue to hunt down the terrorists all across the world.,4
2003-01-07,gwb,"Cell by cell, we are disrupting their plans.",3
2003-01-07,gwb,"One by one, we're showing these merciless killers the meaning of justice.",4
2003-01-07,gwb,We're also confronting the outlaw regime in Iraq that lives by violence and deception and is arming to threaten the civilized world.,6
2003-01-07,gwb,"The world's demands are clear: For the sake of peace, Saddam Hussein must disarm himself of all weapons of mass destruction and prove that he has done so.",5
2003-01-07,gwb,"Should he choose the other course, in the name of peace, the United States will lead a coalition of the willing to disarm the Iraqi regime of weapons of mass destruction and free the Iraqi people.",11
2003-01-07,gwb,And we're dealing with North Korea as well.,3
2003-01-07,gwb,It's a regime that has expelled international inspectors and is attempting to defy the world through its nuclear weapons program.,8
2003-01-07,gwb,The United States and other nations will confront this threat as well.,3
2003-01-07,gwb,"In this case, I believe that by working with countries in the region, diplomacy will work.",8
2003-01-07,gwb,"We have no aggressive intent, no argument with the North Korean people.",6
2003-01-07,gwb,We're interested in peace on the Korean Peninsula.,6
2003-01-07,gwb,"As we deal with the dangers of our time, different circumstances require different strategies.",6
2003-01-07,gwb,Yet our resolve in each case will be clear: We will not permit any regime to threaten the freedom and security of the American people or our allies and friends around the world.,7
2003-01-07,gwb,"Even as we confront these dangers, you need to know I know we have needs here at home, especially the need for a vigorous and growing economy.",6
2003-01-07,gwb,Too many Americans today are wondering about our economy.,3
2003-01-07,gwb,"They're asking, ""How is the economy really doing?""",3
2003-01-07,gwb,"Well, the American economy is the strongest and most resilient economy in the world.",4
2003-01-07,gwb,"In spite of the terrible shocks that our Nation has received, our economy is growing, and the entrepreneurial spirit in America is strong.",7
2003-01-07,gwb,We've made great progress these past 2 years.,2
2003-01-07,gwb,"Remember, in the summer of 2000, during the Presidential campaign, the market had started on a steady decline.",5
2003-01-07,gwb,Job growth started to dwindle.,2
2003-01-07,gwb,The economy had begun to slow.,2
2003-01-07,gwb,"When I took office, the signs of recession were real.",3
2003-01-07,gwb,So I worked with the United States Congress to reduce income taxes for everyone who pays them.,5
2003-01-07,gwb,"More than 100 million individuals, families, and sole proprietorships received tax relief.",4
2003-01-07,gwb,"This tax relief was the largest in a generation, and it gave the economy a boost just at the right time, ensuring that the recession was one of the shortest and shallowest in modern American history.",9
2003-01-07,gwb,Americans should be able to count on those tax cuts as they plan their financial futures.,5
2003-01-07,gwb,"So I will continue to press the Congress to make these tax cuts, including the end of the death tax, permanent.",8
2003-01-07,gwb,"We know that the tax cuts worked, and Americans deserve to know their tax cuts will not be taken away.",5
2003-01-07,gwb,"We faced a second test with the attacks of September the 11th, 2001.",7
2003-01-07,gwb,These attacks caused terrible suffering and a massive disruption of the economy.,5
2003-01-07,gwb,Flights were canceled.,1
2003-01-07,gwb,Many hotels and stores were empty.,2
2003-01-07,gwb,Stock trading was halted for nearly a week.,4
2003-01-07,gwb,So we acted: We reopened the markets; we helped the people of New York City recover; we assisted the airlines; we provided tax incentives for business investment; and we passed terrorism insurance so building and real estate projects could go forward.,8
2003-01-07,gwb,"And then our economy was tested a third time, when Americans discovered serious abuses of trust by some corporate leaders.",6
2003-01-07,gwb,"So we passed historic reforms to assure corporate integrity, to punish wrongdoers, and defend the interests of workers and investors.",5
2003-01-07,gwb,"Corporate greed and malfeasance cause innocent people to lose their jobs, their savings, and often their confidence in the American system.",7
2003-01-07,gwb,"For the sake of justice, and for the sake of every honest business in America, I have made this commitment: Corporate misdeeds will be investigated; they will be prosecuted; and they will be punished.",8
2003-01-07,gwb,We have met the tests before us because the American people have worked hard through difficult times.,4
2003-01-07,gwb,And now our country has entered its second year of economic growth.,4
2003-01-07,gwb,"Our trade with other nations is expanding, bringing lower prices that come from imports and better jobs that come from exports.",8
2003-01-07,gwb,"More Americans are buying and building houses, a central part of the American Dream.",5
2003-01-07,gwb,"The homeownership rate is now 68 percent, close to the highest ever.",5
2003-01-07,gwb,Low interest rates have allowed Americans to tap the rising value of their homes.,5
2003-01-07,gwb,"In 2002, refinancings added more than $100 billion to American pocketbooks, money that helped renovate homes or pay off debt or cover tuition or purchase other goods.",9
2003-01-07,gwb,The most important indicator of our economic strength is the growing skill and efficiency of the American worker.,4
2003-01-07,gwb,"The productivity of American workers went up by 5.6 percent over the last four quarters for which we have data, the best increase since 1973.",5
2003-01-07,gwb,"As productivity rises, so do wages and our standard of living.",4
2003-01-07,gwb,"Nationwide, incomes are rising faster than inflation.",3
2003-01-07,gwb,"We have the most productive, creative, and promising economic system the world has ever seen.",7
2003-01-07,gwb,"America sets the standard for scientific research, engineering skill, and medical innovation.",6
2003-01-07,gwb,Our companies and universities attract talent from every single continent.,3
2003-01-07,gwb,Investors from around the world know America is the safest place to put their money.,5
2003-01-07,gwb,People around the world who search for a better life still dream of working and living in the United States of America.,7
2003-01-07,gwb,All these conditions create a platform for long-term growth and prosperity.,5
2003-01-07,gwb,"Yet, in spite of successes, we have more work to do, because too many of our citizens who want to work cannot find a job and many employers lack the confidence to invest and create new jobs.",7
2003-01-07,gwb,We can help assure greater success tomorrow with the policies we choose today.,5
2003-01-07,gwb,"Now, these policies must recognize that our $10 trillion economy is sustained by the labor and enterprise of the American people.",6
2003-01-07,gwb,"Government spends a lot of money, but it doesn't build factories.",3
2003-01-07,gwb,It doesn't invest in companies or do the work that makes the economy go.,6
2003-01-07,gwb,"The role of Government is not to manage or control the economy from Washington, DC, but to remove obstacles standing in the way for faster economic growth.",9
2003-01-07,gwb,That's our role.,2
2003-01-07,gwb,And those obstacles are clear.,2
2003-01-07,gwb,"Many jobs are lost in America because Government imposes unreasonable regulations, and many jobs are lost because the lawsuit culture of this country imposes unreasonable costs.",6
2003-01-07,gwb,I will continue to press for legal and regulatory reform.,5
2003-01-07,gwb,But today—today I want to talk about these concerns: Americans carry a heavy burden of taxes and debt that could slow consumer spending.,6
2003-01-07,gwb,I'm troubled by that.,2
2003-01-07,gwb,I'm also troubled by the fact that our tax system unfairly penalizes some productive investments.,5
2003-01-07,gwb,And I worry about people who are out of work.,6
2003-01-07,gwb,"They need our help, both in short-term benefits and long-term opportunity.",6
2003-01-07,gwb,"By directly confronting each of these challenges, we can preserve the hard-won gains our economy has made and advance toward greater prosperity.",6
2003-01-07,gwb,"Our first challenge is to allow Americans to keep more of their money so they can spend and save and invest—the millions of individual decisions that support the market, that support business, and help create jobs.",7
2003-01-07,gwb,Consumer spending accounts for about 70 percent of our economy.,5
2003-01-07,gwb,It has been the driving force of our recovery.,4
2003-01-07,gwb,"Yet there are warning signs I won't ignore, and I hope the Congress doesn't ignore either.",4
2003-01-07,gwb,"Many Americans live in constant and increasing personal debt, with credit card bills so heavy they often cannot pay much more than the monthly minimum.",6
2003-01-07,gwb,"Millions of citizens spend their entire adult lives living paycheck to paycheck, never getting a chance to save for their children's education or their own retirement.",7
2003-01-07,gwb,Americans today are paying about a third of their income in taxes.,4
2003-01-07,gwb,All of this puts pressure on family budget and therefore clouds our economic future.,3
2003-01-07,gwb,Americans facing these struggles are due to receive additional tax relief in 2004 and again in 2006.,4
2003-01-07,gwb,Republicans and Democrats in Congress already approved these tax rate reductions.,4
2003-01-07,gwb,"And the time to deliver the tax rate reductions is now, when they can do the most good for the American businesses.",5
2003-01-07,gwb,"For the sake of economic vitality, I'm asking Congress to make all the tax rate reductions effective this year.",5
2003-01-07,gwb,The tax cuts should be retroactive to January 1st.,4
2003-01-07,gwb,"Upon passage, I'll order the Treasury Department to immediately adjust the amount of money withheld for income taxes, so that Americans will keep more of their paychecks right away.",8
2003-01-07,gwb,"By speeding up the income-tax cuts, we will speed economic recovery and the pace of job creation.",5
2003-01-07,gwb,"If tax relief is good enough for Americans 3 years from now, it is good enough for Americans today.",4
2003-01-07,gwb,An additional beneficiary of this tax cut will be small businesses.,4
2003-01-07,gwb,About 30 million Americans include small-business income when they file their individual tax returns with the IRS.,5
2003-01-07,gwb,"Faster tax relief will help these businesses to expand sooner, to hire new people faster, and to build a stronger foundation for the recovery.",7
2003-01-07,gwb,We also know that middle-income families need additional relief.,4
2003-01-07,gwb,"So today I'm asking Congress to speed up three other tax reductions promised in 2001, tax reductions that will help our middle-income families.",7
2003-01-07,gwb,"Instead of slowly reducing the marriage penalty until 2009, we should do it now, to help 35 million married couples.",4
2003-01-07,gwb,"Instead of waiting until 2008 to move more taxpayers from the 15-percent bracket to the lowest bracket of 10 percent, we should make that change now and help 2 million working Americans.",8
2003-01-07,gwb,"And instead of gradually raising the child tax credit from $600 to $1,000 per child by the year of 2010, for the benefit of 26 million families, we should raise it now.",6
2003-01-07,gwb,These tax reductions will bring real and immediate benefits to middle-income Americans.,4
2003-01-07,gwb,"Ninety-two million Americans will keep an average of $1,083 more of their own money.",7
2003-01-07,gwb,"A family of four with two earners and $39,000 in income will receive more than $1,100 in tax relief, real money to help pay the bills and push the economy forward.",6
2003-01-07,gwb,"And the sooner Congress acts, the sooner the help will come.",2
2003-01-07,gwb,"Taken together, these income-tax cuts will put an additional $70 billion to work in the private economy over the next 18 months.",4
2003-01-07,gwb,And there's no better way to help our economy grow than to leave more money in the hands of the men and women who earned it.,9
2003-01-07,gwb,"Our second challenge is to encourage greater investment by individuals and small businesses, the kind of investing that builds personal wealth and helps company expand and creates new jobs.",8
2003-01-07,gwb,"We are increasingly a nation of owners, who invest for retirement and the other financial challenges of life.",5
2003-01-07,gwb,"One-half of American households own stock, either directly or through pension funds.",4
2003-01-07,gwb,"And we have an obligation to make sure, now more than ever, that American investors are treated fairly.",4
2003-01-07,gwb,We can begin by treating investors fairly and equally in our tax laws.,5
2003-01-07,gwb,"As it is now, many investments are taxed not once but twice.",3
2003-01-07,gwb,"First, the IRS taxes a company on its profit.",3
2003-01-07,gwb,Then it taxes the investors who receive the profits as dividends.,4
2003-01-07,gwb,"The result of this double taxation is that for all the profit a company earns, shareholders who receive dividends keep as little as 40 cents on the dollar.",6
2003-01-07,gwb,Double taxation is bad for our economy.,4
2003-01-07,gwb,Double taxation is wrong.,2
2003-01-07,gwb,Double taxation falls especially hard on retired people.,3
2003-01-07,gwb,"About half of all dividend income goes to America's seniors, and they often rely on those checks for a steady source of income in their retirement.",8
2003-01-07,gwb,It's fair to tax a company's profits.,4
2003-01-07,gwb,It's not fair to double-tax by taxing the shareholder on the same profits.,5
2003-01-07,gwb,"So today, for the good of our senior citizens and to support capital formation across the land, I'm asking the United States Congress to abolish the double taxation of dividends.",6
2003-01-07,gwb,The benefits of this tax relief will be felt throughout the economy.,4
2003-01-07,gwb,"Abolishing double taxation of dividends will leave nearly 35 million Americans with more of their own money to spend and invest, which will promote savings and return as much as $20 billion this year to the private economy.",5
2003-01-07,gwb,"By ending this investment penalty, we will strengthen investor confidence.",4
2003-01-07,gwb,"See, by ending double taxation of dividends, we will increase the return on investing, which will draw more money into the markets to provide capital to build factories, to buy equipment, hire more people.",6
2003-01-07,gwb,We must also encourage the investments that help turn small businesses into larger ones.,6
2003-01-07,gwb,"Small businesses create the majority of new jobs in America, and they account for half the output of the economy.",6
2003-01-07,gwb,"Currently, tax law permits small firms to write off as expenses up to $25,000 worth of equipment, like computers or machinery that they need.",6
2003-01-07,gwb,"I'm asking the Congress to raise that limit to $75,000 and index that number for inflation.",4
2003-01-07,gwb,"This change, together with the faster rate reductions, will benefit more than 23 million small-business owners.",4
2003-01-07,gwb,My view is this economy can thrive only if our small businesses thrive.,4
2003-01-07,gwb,And we will provide them every incentive to grow and create more jobs.,5
2003-01-07,gwb,A third challenge facing our country is the need to help unemployed workers and prepare them for the new jobs of a growing economy.,8
2003-01-07,gwb,The unemployment rate today is 6 percent.,2
2003-01-07,gwb,That's low for an economy coming out of recession.,4
2003-01-07,gwb,"It's higher than it should be, and the unemployment rate is projected to rise even further in the short run.",5
2003-01-07,gwb,This hardship is concentrated in certain regions and in certain industries.,4
2003-01-07,gwb,Manufacturing jobs have declined for 28 months in a row.,5
2003-01-07,gwb,You know what I'm talking about here in the Midwest.,6
2003-01-07,gwb,You're showing signs of recovery here; yet many people here and across this country are still looking for work.,4
2003-01-07,gwb,A woman in Arkansas tells a typical story.,3
2003-01-07,gwb,She talked about the fact that her husband was laid off from his job at a local steel mill.,6
2003-01-07,gwb,And both she and the husband have been looking for a job for quite a while.,3
2003-01-07,gwb,"Here's what she said: ""There's just nothing for me to find.",4
2003-01-07,gwb,"We're trying to save up what little money we have and move to another community and look for jobs there.""",7
2003-01-07,gwb,Got to be worried about those kind of stories here in America.,7
2003-01-07,gwb,"As we encourage long-term growth, we will not forget the men and women who are struggling today.",4
2003-01-07,gwb,"Close to 70,000 workers each week exhaust their unemployment benefits, and we have an obligation to help our fellow citizens.",5
2003-01-07,gwb,So I'm asking this new Congress to extend unemployment benefits that expired on December the 28th.,7
2003-01-07,gwb,"And the benefits Congress approves should be retroactive, like the Fitzgerald bill, so that people who lost their benefits last month can receive their benefits in full.",5
2003-01-07,gwb,"Helping America's unemployed workers should be a first order of business in the new Congress, and it looks like it's going to be.",4
2003-01-07,gwb,We must be more creative when we help those who have the hardest time finding work.,6
2003-01-07,gwb,"To encourage innovation and more choices and to help those who are out of work find the dignity of a new job, today I'm unveiling a new approach to helping unemployed Americans through Personal Reemployment Accounts.",8
2003-01-07,gwb,"Under this new program, Americans who face the greatest difficulties in finding work will receive up to $3,000 to use in their job search.",6
2003-01-07,gwb,They will have great flexibility in how they use that money.,5
2003-01-07,gwb,A person with a Reemployment Account will be able to decide whether to use the funds for job training or child care or transportation or even to cover the costs of relocating to another city for a new job.,10
2003-01-07,gwb,"If the job is obtained quickly— within 13 weeks—the worker will be able to keep the cash balance as a ""reemployment bonus.""",5
2003-01-07,gwb,"As we see new economic growth, we will need well-trained workers to fill new jobs.",3
2003-01-07,gwb,"So I'm going to ask the Congress to provide $3.6 billion to the States to pay for the Reemployment Accounts, enough money to help more than a million unemployed men and women across America.",6
2003-01-07,gwb,"In order to strengthen this economy in the future, we must help these Americans today.",6
2003-01-07,gwb,"The jobs-and-growth proposals I've outlined today are a focused plan to encourage consumer spending, to promote small-business growth, to boost confidence in our markets, and to give critical help to unemployed citizens.",8
2003-01-07,gwb,"Overall, this growth package will reduce the tax burden of Americans by $98 billion this year and $670 billion over the next decade.",3
2003-01-07,gwb,"I proposed a bold plan because the need for this plan is urgent, and I urge the Congress to act swiftly and pass this bill.",5
2003-01-07,gwb,Our Nation has seen 2 years of serious and steady challenges.,5
2003-01-07,gwb,The recession and the decline in the stock market slowed earnings and cut into tax revenues and created a budget deficit.,5
2003-01-07,gwb,"And in this time of war, I can assure you this Government is spending what is necessary to win the war.",5
2003-01-07,gwb,"But the Congress must also understand this: The American people deserve and expect spending discipline in Washington, DC.",5
2003-01-07,gwb,"With spending discipline and with progrowth policies, we will expand the economy and help bring down this deficit.",5
2003-01-07,gwb,This growth-and-jobs package is essential in the short run; it's an immediate boost to the economy.,5
2003-01-07,gwb,"And these proposals will help stimulate investment and put more people back to work, is what we want to have happen.",6
2003-01-07,gwb,"They are essential for the long run as well, to lay the groundwork for future growth and future prosperity.",6
2003-01-07,gwb,"That growth will bring the added benefit of higher revenues for the Government, revenues that will keep tax rates low while fulfilling key obligations and protecting programs such as Medicare and Social Security.",10
2003-01-07,gwb,We're meeting the challenges to America.,3
2003-01-07,gwb,"We're strengthening our economy, and we're taking a battle to our enemies.",4
2003-01-07,gwb,And we're not going to leave our work half-finished.,3
2003-01-07,gwb,"In the months ahead, we'll confront every threat to the safety and security of the American people.",6
2003-01-07,gwb,We'll press on to turn our recovery into lasting growth and opportunity that reaches every corner of America.,7
2003-01-07,gwb,"By the courage and by the enterprise of the American people, this great Nation will prosper, and there's no doubt in my mind this great Nation will prevail.",7
2003-01-07,gwb,"May God bless you all, and may God bless America.",2
2002-06-24,gwb,"For too long, the citizens of the Middle East have lived in the midst of death and fear.",5
2002-06-24,gwb,The hatred of a few holds the hopes of many hostage.,4
2002-06-24,gwb,"The forces of extremism and terror are attempting to kill progress and peace by killing the innocent, and this casts a dark shadow over an entire region.",5
2002-06-24,gwb,"For the sake of all humanity, things must change in the Middle East.",5
2002-06-24,gwb,It is untenable for Israeli citizens to live in terror.,3
2002-06-24,gwb,It is untenable for Palestinians to live in squalor and occupation.,4
2002-06-24,gwb,And the current situation offers no prospect that life will improve.,3
2002-06-24,gwb,"Israeli citizens will continue to be victimized by terrorists, and so Israel will continue to defend herself.",3
2002-06-24,gwb,And the situation of the Palestinian people will grow more and more miserable.,4
2002-06-24,gwb,My vision is two states living side by side in peace and security.,5
2002-06-24,gwb,There is simply no way to achieve that peace until all parties fight terror.,5
2002-06-24,gwb,"Yet, at this critical moment, if all parties will break with the past and set out on a new path, we can overcome the darkness with the light of hope.",5
2002-06-24,gwb,"Peace requires a new and different Palestinian leadership, so that a Palestinian state can be born.",3
2002-06-24,gwb,"I call on the Palestinian people to elect new leaders, leaders not compromised by terror.",4
2002-06-24,gwb,"I call upon them to build a practicing democracy, based on tolerance and liberty.",5
2002-06-24,gwb,"If the Palestinian people actively pursue these goals, America and the world will actively support their efforts.",3
2002-06-24,gwb,"If the Palestinian people meet these goals, they will be able to reach agreement with Israel and Egypt and Jordan on security and other arrangements for independence.",7
2002-06-24,gwb,"And when the Palestinian people have new leaders, new institutions, and new security arrangements with their neighbors, the United States of America will support the creation of a Palestinian state whose borders and certain aspects of its sovereignty will be provisional until resolved as part of a final settlement in the Middle East.",12
2002-06-24,gwb,"In the work ahead, we all have responsibilities.",3
2002-06-24,gwb,"The Palestinian people are gifted and capable, and I am confident they can achieve a new birth for their nation.",7
2002-06-24,gwb,A Palestinian state will never be created by terror.,2
2002-06-24,gwb,"It will be built through reform, and reform must be more than cosmetic change or a veiled attempt to preserve the status quo.",8
2002-06-24,gwb,"True reform will require entirely new political and economic institutions, based on democracy, market economics, and action against terrorism.",7
2002-06-24,gwb,"Today, the elected Palestinian legislature has no authority, and power is concentrated in the hands of an unaccountable few.",6
2002-06-24,gwb,A Palestinian state can only serve its citizens with a new constitution which separates the powers of government.,6
2002-06-24,gwb,The Palestinian Parliament should have the full authority of a legislative body.,4
